JobSatisfaction;Age;Attrition;DailyRate;DistanceFromHome;HourlyRate;MonthlyIncome;MonthlyRate;NumCompaniesWorked;OverTime;PercentSalaryHike;TrainingTimesLastYear;YearsSinceLastPromotion;NewEmployee;BusinessTravel_g__Travel_Frequently;BusinessTravel_g__Travel_No;BusinessTravel_g__Travel_Rarely;Department_g__Human Resources;Department_g__Research & Development;Department_g__Sales;Education_g__1;Education_g__2;Education_g__3;Education_g__4;Education_g__5;EnvironmentSatisfaction_g__1;EnvironmentSatisfaction_g__2;EnvironmentSatisfaction_g__3;EnvironmentSatisfaction_g__4;Gender_g__Female;Gender_g__Male;JobInvolvement_g__1;JobInvolvement_g__2;JobInvolvement_g__3;JobInvolvement_g__4;MaritalStatus_g__Divorced;MaritalStatus_g__Married;MaritalStatus_g__Single;RelationshipSatisfaction_g__1;RelationshipSatisfaction_g__2;RelationshipSatisfaction_g__3;RelationshipSatisfaction_g__4;WorkLifeBalance_g__1;WorkLifeBalance_g__2;WorkLifeBalance_g__3;WorkLifeBalance_g__4
3.0;-2.060897667935575;0;1.5526931054513082;0.5866516963589247;-1.5996717382643353;-1.0509611345812782;-0.8765011919461163;-0.6774537089740392;0;0.22112295166411353;0.926170537715487;-0.6791556155526715;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0
1.0;-0.6435780619624581;1;-1.1019011582207754;1.0785083169387661;1.1019846963371738;-0.7447357832867064;1.0207946207461738;-1.0800761579538747;0;0.494755790781743;0.926170537715487;-0.6791556155526715;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0
1.0;-0.8616272321121684;1;-1.1241878637926492;0.4636875412139642;-0.49006284548157264;-0.8766123041978916;-1.5608341254993716;0.5304136379654673;1;-0.05250988745351596;0.15256386561369908;-0.053201908684664546;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0
3.0;0.8827661290855137;0;-0.5323520158284439;-0.8889181653806003;0.040619668458009496;-0.27796510218721365;0.7631667111797353;0.5304136379654673;0;1.8629199863698904;0.15256386561369908;0.8857286516173457;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1
2.0;-0.0984551365881825;0;-0.9260838142648817;-0.8889181653806003;0.3300828578795998;0.10598457544148648;0.7502149255621876;0.5304136379654673;1;1.8629199863698904;-0.6210428064880888;-0.6791556155526715;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0
4.0;0.6647169589358034;0;1.5304063998794346;-0.8889181653806003;1.246716291047969;-0.16732473601212916;0.7041797745085125;-0.6774537089740392;0;1.3156543081346315;1.699777209817275;1.5116823584853527;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
4.0;-1.0796764022618788;0;1.220868822492298;-0.520025699945719;-0.6347944401923677;-0.8672683961140073;0.7858323360104439;-1.0800761579538747;1;-0.3261427265711454;0.15256386561369908;-0.6791556155526715;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0
4.0;-0.8616272321121684;0;-0.5694965251149003;1.3244366272286872;-1.2619646839391467;-0.5629542987456847;-1.0193931745744962;-0.6774537089740392;0;-0.5997755656887749;0.15256386561369908;0.2597749447493389;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1
4.0;-0.534553476887603;0;1.2728711354933369;0.094795075779083;0.61954604730119;-0.38542004515188305;1.665568296054528;2.1409034338848096;0;-0.5997755656887749;-0.6210428064880888;-0.6791556155526715;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
3.0;0.5556923738609483;0;-1.1118063606971638;0.094795075779083;-1.3584524137463434;-0.7489830142339265;-1.1379301690307482;0.1277911889856318;0;1.8629199863698904;-1.3946494785898766;0.2597749447493389;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0
3.0;1.100815299235224;0;-1.4782988523235334;-0.028169079365877415;-0.10411192625278563;-0.9254554600909232;-1.2435153778694525;0.5304136379654673;0;-0.8734084048064044;-0.6210428064880888;-0.053201908684664546;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0
4.0;0.9917907141603688;0;-0.24262484339408405;-0.8889181653806003;0.7642776420119851;0.44916083597687334;0.8087795213980556;0.1277911889856318;0;-0.3261427265711454;0.926170537715487;0.5727517981833423;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0
4.0;-0.9706518171870235;0;-1.2975289071294456;-1.0118823205255607;-1.1172330892283515;-0.7978261701269581;-0.5279292224999406;-0.6774537089740392;0;-0.05250988745351596;-0.6210428064880888;-0.053201908684664546;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0
3.0;-0.8616272321121684;0;-0.1930988310121422;2.431114023533331;1.2949601559515673;-0.016760398933175394;0.9712399627312086;2.1409034338848096;0;0.494755790781743;0.15256386561369908;-0.36617876211866796;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0
3.0;0.5556923738609483;0;0.8370422265322485;-0.15113323451083782;0.7160337771083868;-0.5298258973573676;-0.08728695094641474;0.5304136379654673;0;-0.5997755656887749;0.15256386561369908;-0.6791556155526715;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0
2.0;-0.534553476887603;1;-0.9657046241704352;-0.8889181653806003;0.7642776420119851;2.1188269569093685;1.6811949069626562;1.738280984904974;1;-0.8734084048064044;0.15256386561369908;-0.053201908684664546;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0
1.0;0.9917907141603688;0;1.275347436112434;-0.7659540102356398;-1.0207453594211549;1.4360049465634717;-0.9157788896341144;-0.2748312599942037;0;-0.8734084048064044;1.699777209817275;-0.053201908684664546;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0
3.0;-1.0796764022618788;0;-0.18814622977394801;1.6933290926635682;-1.4549401435535403;-0.6207166396278785;-1.017281470397722;-0.6774537089740392;0;1.589287147252261;1.699777209817275;0.8857286516173457;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0
2.0;-0.8616272321121684;0;-1.119235262554455;-0.3970615448007586;1.005496966529977;-0.7770147384855794;0.1675253530509916;-0.6774537089740392;0;-1.1470412439240338;0.15256386561369908;-0.6791556155526715;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0
3.0;0.6647169589358034;0;0.047102329040275816;-0.3970615448007586;0.7160337771083868;2.7456386091388;1.1677692314496502;1.738280984904974;0;-0.5997755656887749;-0.6210428064880888;1.198705505051349;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0
2.0;1.209839884310079;0;1.04009887729821;0.094795075779083;1.1984724261443707;2.803613311568355;-0.09305894236293058;0.5304136379654673;0;-0.8734084048064044;0.15256386561369908;3.07656662565537;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0
4.0;-0.8616272321121684;1;-0.854271096311066;1.8162932478085287;0.3300828578795998;-0.8545267032723469;0.07165398342544811;-0.6774537089740392;1;2.4101856646051494;0.15256386561369908;-0.36617876211866796;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0
2.0;0.9917907141603688;1;1.1143878958711229;0.094795075779083;-0.10411192625278563;0.18073584011256086;-0.03280498318564333;0.9330360869453028;0;1.589287147252261;-0.6210428064880888;-0.6791556155526715;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1.0;-1.0796764022618788;0;0.8098029197221804;0.7096158515038851;0.5230583174939932;-0.3586624901843962;1.3514874948289957;-1.0800761579538747;0;1.042021469017002;-0.6210428064880888;1.5116823584853527;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0
4.0;0.2286186186363829;0;0.07681793646944093;1.2014724720837267;-1.2137208190355484;-0.543841759483194;-1.281526053051386;2.1409034338848096;0;-0.3261427265711454;-0.6210428064880888;-0.053201908684664546;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0
4.0;1.973011979834065;0;0.07929423708853803;-0.8889181653806003;1.5361794804695592;-0.8071700782108424;-0.8825547439195354;2.1409034338848096;0;1.3156543081346315;-0.6210428064880888;-0.6791556155526715;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1
2.0;-0.9706518171870235;0;0.9113312451051613;-0.7659540102356398;0.5713021823975917;-0.765971938022807;-1.4855166765277628;-0.6774537089740392;0;1.042021469017002;0.15256386561369908;-0.6791556155526715;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0
4.0;-0.7526026470373133;1;0.34921100457012116;-0.028169079365877415;1.1019846963371738;-1.142913684588594;0.24988181594518094;-0.6774537089740392;0;-0.5997755656887749;0.15256386561369908;-0.6791556155526715;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0
2.0;-1.6247993276361543;1;-1.0226595384096684;-0.2740973896557982;0.4265705876867965;-0.8475187722094337;1.6679615607882052;-0.6774537089740392;1;2.1365528254875197;-0.6210428064880888;-0.6791556155526715;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0
3.0;-0.9706518171870235;0;1.144103503300288;0.094795075779083;-0.152355791156384;-0.16774945910685118;-1.1521489771543603;-0.6774537089740392;1;-0.5997755656887749;0.926170537715487;-0.36617876211866796;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0
3.0;-0.6435780619624581;0;-1.220763587937436;1.3244366272286872;1.1019846963371738;-0.4811951030116971;0.6166144413116138;-0.6774537089740392;0;-1.1470412439240338;-0.6210428064880888;-0.6791556155526715;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0
4.0;-0.31650430673789276;0;1.6740318357870658;-0.6429898550906794;-0.10411192625278563;0.690191192231616;1.4359556618999592;-0.2748312599942037;1;-0.5997755656887749;0.15256386561369908;-0.36617876211866796;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0
1.0;-0.8616272321121684;0;-0.5249231139711527;-0.2740973896557982;-0.34533125077077753;-0.9345870066274464;0.7236074529348342;0.1277911889856318;0;-0.3261427265711454;-0.6210428064880888;-0.36617876211866796;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0
1.0;0.01056944848667263;0;-0.0519496957236079;-0.2740973896557982;0.5713021823975917;-0.4627196483912895;-0.09235504097067254;0.9330360869453028;1;1.8629199863698904;-0.6210428064880888;-0.6791556155526715;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
2.0;-0.20747972166303763;0;-1.4485832448943683;0.8325800066488455;-1.0689892243247532;-0.3556894285213421;1.568852244758275;-1.0800761579538747;1;-1.1470412439240338;-0.6210428064880888;-0.6791556155526715;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0
4.0;0.8827661290855137;0;-0.614069936258648;1.939257402953489;1.2949601559515673;-0.11826921857173661;1.3576818270808664;-1.0800761579538747;0;-0.5997755656887749;-0.6210428064880888;0.2597749447493389;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0
4.0;-0.0984551365881825;0;1.012859570488142;-0.8889181653806003;1.3432040208551657;-0.5472395442409702;-1.41076234866996;-0.6774537089740392;0;1.589287147252261;-0.6210428064880888;-0.6791556155526715;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0
1.0;0.337643203711238;0;0.824660723436763;-1.0118823205255607;1.5361794804695592;2.2000817939683737;0.6682808035033531;-0.2748312599942037;0;-1.1470412439240338;0.15256386561369908;2.7635897722213665;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0
3.0;-1.1887009873367338;0;-0.7973161820718329;-1.0118823205255607;1.150228561240772;-0.7496200988760096;0.093474926585447;-0.6774537089740392;1;-0.5997755656887749;0.15256386561369908;-0.36617876211866796;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
3.0;-1.0796764022618788;0;-0.7255034641180171;-0.8889181653806003;1.1019846963371738;0.007873540560701385;1.7953677127869085;-1.0800761579538747;0;-0.3261427265711454;1.699777209817275;-0.6791556155526715;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0
4.0;1.209839884310079;0;-1.7011659080422719;1.570364937518608;-0.3935751156743759;2.2746206970920873;-1.6621959259845278;0.1277911889856318;0;-1.1470412439240338;0.15256386561369908;0.5727517981833423;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0
1.0;0.7737415440106585;0;-1.5699219752301259;-1.0118823205255607;0.5713021823975917;-0.30366084941789545;-0.6870109371502551;-0.2748312599942037;0;-0.05250988745351596;1.699777209817275;-0.053201908684664546;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0
1.0;-0.31650430673789276;1;0.4036896181902572;0.8325800066488455;0.9090092367227803;-0.8825584275239998;0.030405361839127634;-0.6774537089740392;1;2.1365528254875197;-0.6210428064880888;0.2597749447493389;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0
4.0;2.08203656490892;1;0.8865682389141903;1.8162932478085287;1.4879356155659609;-0.8230971942629179;-0.5607310273791647;-0.6774537089740392;0;0.22112295166411353;0.15256386561369908;-0.36617876211866796;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0
2.0;-0.0984551365881825;0;-1.1613323730791056;0.9555441617938059;-1.5996717382643353;-0.2030014759687783;0.36292837954182033;-0.2748312599942037;0;0.22112295166411353;-1.3946494785898766;-0.36617876211866796;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0
2.0;0.44666778878609315;0;-1.1563797718409115;-0.15113323451083782;-0.5865505752887694;-0.4395722397289398;1.773405989348458;0.9330360869453028;0;1.589287147252261;0.15256386561369908;-0.36617876211866796;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1.0;0.5556923738609483;0;1.4660225837829102;-0.3970615448007586;0.8125215069155836;1.4621254168888753;0.08418342820764102;2.543525882864645;0;-0.5997755656887749;0.15256386561369908;0.8857286516173457;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1
4.0;-0.6435780619624581;0;0.6810352875291316;0.094795075779083;0.9572531016263787;0.02549954899166494;0.826517836482958;-0.2748312599942037;1;-1.1470412439240338;-0.6210428064880888;-0.36617876211866796;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0
4.0;-0.31650430673789276;0;-0.17081212544026836;-0.7659540102356398;0.4265705876867965;0.34828910098039517;0.3168932284881453;0.1277911889856318;1;-0.8734084048064044;0.15256386561369908;-0.6791556155526715;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
3.0;-0.6435780619624581;0;-0.8245554888819009;-0.6429898550906794;-0.2005996560599824;-0.5277022818837576;0.2515711792866002;2.1409034338848096;0;-0.8734084048064044;-2.168256150691665;-0.053201908684664546;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0
4.0;-1.1887009873367338;0;0.7231323980537822;-0.3970615448007586;-0.24884352096358078;-0.8322287407994412;-1.0054559270077872;-1.0800761579538747;0;0.7683886298993725;0.15256386561369908;1.5116823584853527;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0
3.0;0.8827661290855137;0;1.220868822492298;-1.0118823205255607;-1.0689892243247532;-0.22593652308376702;0.03758515604015953;0.5304136379654673;0;-0.8734084048064044;0.15256386561369908;-0.6791556155526715;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0
3.0;-0.4255288918127479;0;-1.4535358461325625;0.094795075779083;-1.1172330892283515;-0.20724870691599842;-0.5397547658898755;-0.6774537089740392;0;-0.3261427265711454;-0.6210428064880888;-0.6791556155526715;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0
4.0;-0.9706518171870235;0;-0.0519496957236079;-1.0118823205255607;-1.1654769541319498;0.07880229737927763;0.705446797014577;-0.6774537089740392;1;-0.8734084048064044;-0.6210428064880888;-0.6791556155526715;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0
1.0;-0.8616272321121684;1;-0.14357281863020036;1.8162932478085287;-1.0207453594211549;-1.140790069114984;-0.507093741289103;-0.6774537089740392;0;0.494755790781743;0.15256386561369908;-0.6791556155526715;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0
3.0;0.2286186186363829;0;1.1069589940138316;1.4474007823736474;-1.6479156031679336;-0.15437068162310774;-1.443986494384539;1.3356585359251383;0;1.042021469017002;-1.3946494785898766;-0.36617876211866796;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0
2.0;-1.0796764022618788;0;1.3620179577808322;-0.8889181653806003;-1.2137208190355484;-0.8997597128602414;-1.1503188335344894;-0.6774537089740392;0;-1.1470412439240338;0.15256386561369908;-0.36617876211866796;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
4.0;-0.31650430673789276;0;-0.17081212544026836;1.570364937518608;0.9572531016263787;-0.15203470460213667;1.724836793282654;-0.6774537089740392;1;-0.05250988745351596;0.15256386561369908;1.198705505051349;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0
3.0;-0.9706518171870235;1;1.6616503326915804;0.4636875412139642;0.8607653718191819;0.7201341704095179;1.2822235978308056;0.1277911889856318;1;-1.1470412439240338;-2.168256150691665;-0.053201908684664546;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0
2.0;1.100815299235224;0;0.90390234324787;0.5866516963589247;-0.10411192625278563;-0.21149593786321855;-1.7061193728614288;2.1409034338848096;0;0.7683886298993725;0.926170537715487;-0.36617876211866796;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1
1.0;2.08203656490892;0;1.5824087128804734;0.2177592309240434;1.1019846963371738;-0.22997139248362614;0.8565040357931499;0.5304136379654673;0;0.22112295166411353;0.15256386561369908;-0.6791556155526715;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0
1.0;0.2286186186363829;0;0.1560595562805479;-0.028169079365877415;1.005496966529977;-0.27860218682929666;-0.2715683354395666;-0.6774537089740392;0;2.6838185037227786;0.15256386561369908;1.5116823584853527;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0
2.0;0.11959403356152776;0;1.461069982544716;-0.15113323451083782;-0.3935751156743759;-0.9195093367648149;0.5449572795797465;-0.6774537089740392;1;0.22112295166411353;0.15256386561369908;-0.6791556155526715;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0
;2.3000857350586306;0;-0.49273120592289044;1.4474007823736474;0.2818389929760014;2.4234861417921527;-0.3495606097017562;0.5304136379654673;1;-0.5997755656887749;-0.6210428064880888;-0.6791556155526715;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
3.0;-0.534553476887603;1;-1.4015335331315235;-0.520025699945719;-0.9242576296139581;-0.856013234103874;0.15119484075060532;0.1277911889856318;1;-0.3261427265711454;-0.6210428064880888;-0.6791556155526715;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0
4.0;0.11959403356152776;0;0.9955254661544625;-0.028169079365877415;0.233595128072403;-0.35929957482647923;0.006895055337709482;-0.2748312599942037;0;1.042021469017002;-2.168256150691665;-0.6791556155526715;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1
4.0;1.3188644693849343;0;0.6438907782426753;-0.8889181653806003;-1.1654769541319498;2.6965830916984075;-0.07123799920293168;0.1277911889856318;0;-0.05250988745351596;0.15256386561369908;0.5727517981833423;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0
4.0;0.5556923738609483;0;-0.9533231210749498;0.3407233860690038;0.5230583174939932;-0.2921933258604011;-1.5970146570614343;0.1277911889856318;1;-0.8734084048064044;0.926170537715487;-0.6791556155526715;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0
2.0;-1.0796764022618788;1;1.3199208472561816;1.570364937518608;-0.3935751156743759;-0.76448540719128;0.7476808805500588;-0.6774537089740392;0;-0.8734084048064044;-0.6210428064880888;-0.6791556155526715;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0
1.0;-0.20747972166303763;0;-0.3020560582524143;1.0785083169387661;0.233595128072403;-0.19153395241128393;0.24368748369331028;-1.0800761579538747;0;0.22112295166411353;-0.6210428064880888;-0.6791556155526715;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0
3.0;-0.9706518171870235;0;0.7404665023874618;0.8325800066488455;-0.8277698998067613;-0.9171733597438438;-1.7065417136967835;-0.6774537089740392;0;-0.3261427265711454;0.15256386561369908;-0.36617876211866796;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0
1.0;-0.6435780619624581;0;0.425976323762131;-0.7659540102356398;-0.8760137647103596;-0.7215883746243567;-1.442860252156926;-0.6774537089740392;1;-0.5997755656887749;0.15256386561369908;-0.053201908684664546;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1
2.0;-0.0984551365881825;0;1.354589055923541;-0.028169079365877415;-0.0076241964455888815;-0.7757405692014134;-0.7047492522351574;-0.6774537089740392;0;1.8629199863698904;0.15256386561369908;-0.6791556155526715;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0
4.0;-0.31650430673789276;0;0.3294005996173444;-1.0118823205255607;-1.6479156031679336;0.7273544630197921;-1.0521949794537202;-0.6774537089740392;0;1.589287147252261;0.15256386561369908;-0.053201908684664546;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0
3.0;-0.31650430673789276;0;1.0772433865846665;0.4636875412139642;-1.310208548842745;0.45977891334492366;1.2205618358690022;-0.6774537089740392;0;0.7683886298993725;-0.6210428064880888;-0.36617876211866796;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0
1.0;-1.1887009873367338;0;-1.602113883278388;-1.0118823205255607;1.391447885758764;-0.7636359610018361;0.8111727861317329;-1.0800761579538747;0;-0.5997755656887749;2.4733838819190628;1.5116823584853527;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0
1.0;-0.8616272321121684;0;-1.654116196279427;-1.0118823205255607;1.1019846963371738;-0.2314579233151532;-1.1289202312098454;-1.0800761579538747;0;-0.8734084048064044;1.699777209817275;-0.6791556155526715;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0
4.0;-0.534553476887603;0;0.8469474290086368;0.7096158515038851;-1.551427873360737;0.04333791896998951;0.32350990157537074;0.9330360869453028;0;0.7683886298993725;2.4733838819190628;-0.36617876211866796;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0
1.0;-0.6435780619624581;0;0.7949451160075979;-1.0118823205255607;-0.8760137647103596;-0.3100316958387257;-1.1928344776268744;-0.6774537089740392;0;1.589287147252261;2.4733838819190628;1.824659211919356;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0
4.0;-0.9706518171870235;1;1.485832988735687;0.9555441617938059;-1.6479156031679336;-0.8698167346823393;0.6384353844716127;0.9330360869453028;0;-0.8734084048064044;-0.6210428064880888;-0.6791556155526715;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0
